,title,video_id,Published At,Keyword,Likes,Comments,Views
196,Why You&#39;re Always Tired (and how to fix it),RpaxxN8jTHo,15-06-2022,how-to,80596.0,2415.0,1606273.0
197,How to Survive a Drone Swarm,rnwiG7USp9c,24-08-2022,how-to,554.0,60.0,15329.0
198,The first 20 hours -- how to learn anything | Josh Kaufman | TEDxCSU,5MgBikgcWnY,14-03-2013,how-to,723998.0,14759.0,31858250.0
199,How To Master 5 Basic Cooking Skills | Gordon Ramsay,ZJy1ajvMU1k,07-03-2016,how-to,665269.0,25869.0,36467409.0
200,HOW2: How To Do 100 Things! [Saturday Supercut],kmhvZ8kVdG4,24-02-2018,how-to,70465.0,17616.0,10097646.0
201,How To Sell On Amazon As A Beginner Under 15 Minutes,QGE6r0KvEFo,23-08-2022,how-to,600.0,55.0,10671.0
202,How to Start a Blog in 2022 | By Sophia Lee,m7Jw3a7CpNA,03-12-2021,how-to,32092.0,181.0,425850.0
203,How To Be Effortlessly Confident,KmOAznOQX-g,29-07-2019,how-to,347137.0,7750.0,13590001.0
204,"How to build a PC, the last guide you&#39;ll ever need!",BL4DCEp7blY,17-04-2022,how-to,150521.0,5653.0,4584546.0
205,How To Stop Overthinking,mWQTgSt7GeU,23-08-2022,how-to,6773.0,595.0,111581.0
206,How To ACTUALLY Get FREE Robux In Roblox! *EASY*,fwi5k4BJL34,23-08-2022,how-to,515.0,184.0,11848.0
207,Cake Rescue from Cake Fail to Nailed It | How To Cook That Ann Reardon,lHgw32F_0wQ,29-07-2022,how-to,29551.0,1213.0,513997.0
208,27 EASY MAGIC TRICKS,xqAoloAGlCE,18-01-2019,how-to,262633.0,5960.0,47276202.0
209,How to Kill Pennywise | NowThis Nerd,zjsUbMf_t2c,12-01-2018,how-to,99816.0,4641.0,8620346.0
210,27 CLEANING TIPS THAT WILL SAVE YOU LOTS OF MONEY,G18zAn2APsc,07-05-2020,how-to,46254.0,669.0,2144508.0
211,How to Discover Your Authentic Self -- at Any Age | Bevy Smith | TED,7vqnazqmceQ,20-05-2022,how-to,31042.0,899.0,698519.0
212,GENIUS HACKS FOR ANY OCCASION || How to Write Faster! Smart Parenting TikTok Tricks by 123 GO!,QCQiLmff1ds,20-11-2021,how-to,45027.0,1140.0,5578536.0
213,How to Grow Your Thumb,wcUWnCQGET4,15-08-2022,how-to,207617.0,8534.0,4382539.0
214,How to Simplify Your Life | Minimalist Philosophy,casK0pXZ5sc,11-08-2022,how-to,8227.0,314.0,153395.0
215,Debunking Fake Cooking Videos &amp; Vaping Lies | How To Cook That Ann Reardon,bAD3tHU6Gss,12-08-2022,how-to,55233.0,5097.0,742272.0
216,HOW TO GET THESE HIDDEN ROBLOX FACES 🤩,ed0ErkxpH5w,21-08-2022,how-to,2992.0,246.0,110066.0
217,The Incredible New Way to Poach Eggs that NEVER Fails | Epicurious 101,mrq3iZcvHAw,23-08-2022,how-to,4852.0,218.0,76373.0
218,How to Organise your Life - Building a Second Brain,K-ssUVyfn5g,21-06-2022,how-to,26024.0,1165.0,662992.0
219,How To BECOME Rainbow Friends In Roblox,YQ-vBi3_gB0,13-08-2022,how-to,12124.0,1188.0,638770.0
220,"How To Learn Anything, Anywhere - Elon Musk",r34KwZzUmV8,23-11-2021,how-to,61089.0,2899.0,2943450.0
221,4 Things We&#39;ve Forgotten How to Make,hmpBODRtwfw,31-03-2022,how-to,62375.0,2417.0,1687552.0
222,How to Make Perfect Stir Fry Every Time | 4 Components of Stir Fry | You Can Cook That,dZYFO2y9BrM,20-10-2021,how-to,21286.0,731.0,705942.0
223,How To Work For MrBeast,ieKAhG_gdCw,18-08-2022,how-to,421608.0,17009.0,5992730.0
224,HOW TO GET THE &quot;DECIMATOR SHIELD&quot; in &quot;The Archon&quot; - Vanguard Zombies,fJ4fvTcG43A,24-08-2022,how-to,63.0,20.0,3311.0
225,How to Solve a Rubik&#39;s Cube | WIRED,R-R0KrXvWbc,05-09-2019,how-to,339758.0,32718.0,29905105.0
226,[UPDATE] How to get ALL 5 NEW BACKROOMS MORPHS in Backrooms Morphs | Roblox,Y6rZWiS1Itc,24-08-2022,how-to,866.0,48.0,42948.0
227,Tiësto - The Business (Official Music Video),nCg3ufihKyU,25-09-2020,business,1706185.0,25334.0,208293677.0
228,Tiesto - The Business (Official Lyric Video),PO_d169ibZ8,25-09-2020,business,385847.0,4381.0,54244089.0
229,Tiësto - The Business (Lyrics),2AMjrc7cpHY,25-09-2020,business,79281.0,1683.0,9090985.0
230,Tiësto - The Business (Official Audio),wJS9eb6_o00,04-11-2020,business,24029.0,422.0,1820413.0
231,Tiësto - The Business (Lyrics),4x2S3LhbM0k,20-12-2020,business,9178.0,111.0,933111.0
232,Tiësto - The Business (Lyrics),fhTUAlOSRi0,09-12-2020,business,21367.0,467.0,2822656.0
233,Tiesto - The Business (1 Hour Super Unstoppable Extended Version),NL7X0u8et6Q,02-11-2020,business,43643.0,1336.0,5750667.0
234,Why Royal Quinoa is So Expensive | So Expensive Food | Business Insider,hkKGjXNQb4I,23-08-2022,business,6028.0,697.0,533712.0
235,Yung Berg - The Business ft. Casha,LFtGY8pWIC0,25-10-2009,business,229141.0,7461.0,28325416.0
236,How to Create Weekly Planner For Business - Canva For Beginners,rlV10AFUES0,11-07-2022,business,253.0,2.0,6389.0
237,business 101 everything you need to know about business and startup basics,RFDaxPoGA6U,14-09-2018,business,25934.0,424.0,1102647.0
238,DON&#39;T USE DOMAIN.COM Before Watch THIS VIDEO! Best Domain Registrar  for Business,-D4S6TpnO44,01-08-2022,business,114.0,2.0,2270.0
239,9 Business Ideas that Will Be BIG in 2022,6bzTrChjEdc,15-02-2022,business,13038.0,470.0,368017.0
240,19 Year-Old Starts a Trucking Business,-8TnsjDRXUE,22-08-2022,business,3232.0,580.0,188875.0
241,Mark Cuban - The #1 Reason Why Most People Fail In Business,jffyqZRIcHc,16-10-2019,business,46519.0,1064.0,2228510.0
242,Twitter whistleblower slams company&#39;s alleged security problems,eywOfvsiKHM,23-08-2022,business,1483.0,122.0,45872.0
243,How To Build A Business That Works | Brian Tracy #GENIUS,MN7yfV4UuCI,09-02-2021,business,-1.0,1144.0,676300.0
244,Businesses that Never Fail? 7 Businesses with Amazingly Low Failure Rates [Backed by Data],oSQkwtUBwx0,13-02-2022,business,27189.0,622.0,1273223.0
245,6 Businesses That Will Never Go Out of Market,cIMM4TJMDRI,16-05-2022,business,14477.0,1661.0,580096.0
246,Best Online Business To Start As A BEGINNER (2022),gNRGkMeITVU,08-02-2022,business,57308.0,2303.0,859569.0
247,Andrew Tate Announces New &quot;Business&quot; After Ban,kQFebypq4Qc,24-08-2022,business,441.0,496.0,26499.0
248,Why the Metaverse Is Fashion&#39;s Next Goldmine | The Business of Fashion Show,UBZ6Bd0LDjs,12-11-2021,business,17327.0,965.0,561921.0
249,"6 Hilarious Business Ideas That Could Make You $1,000,000 in 2022 (#351)",7YJ1SMw4mJs,23-08-2022,business,489.0,240.0,14263.0
250,Ep : 25 | Worlds Biggest Edtech Channel | Khan Sir | Bada Bharat | Dr Vivek Bindra,J9lj3xdQoAk,24-08-2022,business,216891.0,11046.0,2018720.0
251,7 Profitable Business Ideas for 2022,0Q7HCaKq-j4,15-03-2021,business,29443.0,1408.0,1218268.0
252,"Tiësto &amp; Ty Dolla $ign - The Business, Pt. II (Official Lyric Video)",fVuw7VCefME,21-01-2021,business,65748.0,1269.0,5351715.0
253,भविष्य में यही 10 बिजनेस चलेगा🚀 10 Best future Business ideas 2022 💥 top 10 business ideas in Future,B6QrWQQtIKg,24-08-2022,business,295.0,9.0,15582.0
254,How to Start a Business from NOTHING,awnn-bqV_Tw,25-08-2021,business,36376.0,1876.0,875957.0
255,How To Run A Profitable Business &amp; Make Money,aNu000cQZmU,11-12-2019,business,52363.0,2102.0,984168.0
256,Elon Musk on Millennials and How To Start A Business,ARoGZIN5oC4,15-12-2018,business,49949.0,5045.0,2464907.0
257,"Behzad Leito &amp; Sijal Ft Sepehr Khalse, Saman Wilson, Sohrab MJ, &amp; Alireza JJ) - &quot;Business&quot; AUDIO",BUrVitrNDHY,12-01-2022,business,5015.0,1830.0,520371.0
258,Charlie Sykes: GOP Candidates Transform Politics Into An ‘Unserious Business’,hDALW72sC_U,23-08-2022,business,1090.0,485.0,45006.0
259,"How He Started a Coffee Business (With $1,800)",HPq05GXUgL8,09-05-2022,business,13852.0,516.0,776034.0
260,gagnez 200.000 Fcfa par jour avec ce business en afrique,55_aBSEGNC0,24-08-2022,business,134.0,16.0,2786.0
261,44 Businesses You Can Start During The 2022 Recession,_XzohkDRIg4,14-07-2022,business,22569.0,859.0,384275.0
262,Paul Pelosi DUI dashcam footage released,XYD0MXvfoCI,24-08-2022,business,2063.0,662.0,37352.0
263,"20 हजार रोज कमाकर देगी ये मशीन 🔥| New Business Ideas 2022 | Small Business Ideas, New Business Ideas",XnJ9KckzQEU,24-08-2022,business,539.0,23.0,23819.0
264,How Covid Is Transforming the $380 Billion Luxury Fashion Industry | The Business of Fashion Show,SoNu7gNl1I4,01-10-2021,business,32152.0,393.0,589907.0
265,Why Copper River King Salmon Is So Expensive | So Expensive Food | Business Insider,loQWJaa1_hM,26-07-2022,business,13126.0,600.0,746236.0
266,ตลาดถุงมือยางทรุด! ฉุดราคาร่วงลงทุนหด | BUSINESS WATCH | 23-08-65,cG37cEi1nPc,23-08-2022,business,-1.0,13.0,12332.0
267,Liger Day 1 Advance Booking &amp; Pre Release Business | Vijay Deverakonda,N9uyC-V2-uY,24-08-2022,business,2667.0,303.0,42274.0
268,"helping a homeless woman, starting an online business as a 17 year old (coaching livestream)",fABhkvOSllI,24-08-2022,business,5006.0,157.0,82844.0
269,How Liquidating Unwanted Goods Became A $644 Billion Business,ddbb2nPwC-c,19-02-2022,business,19993.0,1870.0,1851336.0
270,Racist AI Rapper Gets Bounced From The Music Business,jXkKghLs2O8,24-08-2022,business,667.0,305.0,11649.0
271,Lakeyah Ft. Latto - Mind Yo Business (Official Video),4hCogXAzONk,03-06-2022,business,146358.0,3790.0,7989628.0
272,"I Quit My $21K Day Job To Start My Own Business - Now It Brings In Over $500,000",odN3ON4ZVOE,20-07-2022,business,3440.0,769.0,108903.0
273,Tshepiso Ramotsehoa | Life Story | Business Coaching | Government |  Education | Youth | Women,On1iHuNBoMA,24-08-2022,business,187.0,29.0,4073.0
274,Small Business | TikTok Compilation,nXOroUomnjA,24-03-2021,business,22861.0,977.0,1437698.0
275,How To Use Canva For BEGINNERS! [FULL Canva Tutorial 2021],un50Bs4BvZ8,07-01-2021,tutorial,25630.0,1741.0,1435374.0
276,FULL FACE OF FLAWLESS In-Depth Makeup Tutorial | NikkieTutorials,dhLCzSwUTvc,29-06-2019,tutorial,158935.0,8326.0,6100867.0
277,Microsoft Excel Tutorial for Beginners - Full Course,Vl0H-qTclOg,28-10-2020,tutorial,74485.0,1569.0,4435209.0
278,APIs for Beginners - How to use an API (Full Course / Tutorial),GZvSYJDk-us,17-12-2019,tutorial,80368.0,2008.0,3368446.0
279,MySQL Tutorial for Beginners [Full Course],7S_tz1z_5bA,20-03-2019,tutorial,170234.0,7686.0,7367727.0
280,‘Clean Girl’ Makeup Tutorial &amp; Hydrated Skincare Routine,JPUbSvsxjsY,20-06-2022,tutorial,30518.0,486.0,879609.0
281,Figma UI Design Tutorial: Get Started in Just 24 Minutes! (2022),FTFaQWZBqQ8,08-12-2020,tutorial,45040.0,1451.0,1632584.0
282,"HOW TO: EASY EVERYDAY FALL MAKEUP TUTORIAL! - Tips, Tricks &amp; Techniques for Beginners!",QWMg1TWGaLA,22-08-2022,tutorial,1341.0,72.0,19323.0
283,Worlds Cleanest Fade - Haircut Tutorial,3SdJygwlfWU,20-05-2022,tutorial,5180.0,129.0,190491.0
284,Java Tutorial for Beginners,eIrMbAQSU34,15-07-2019,tutorial,195700.0,7321.0,7569833.0
285,Kubernetes Tutorial for Beginners [FULL COURSE in 4 Hours],X48VuDVv0do,06-11-2020,tutorial,73498.0,3270.0,4984442.0
286,C++ Tutorial for Beginners - Full Course,vLnPwxZdW4Y,24-08-2018,tutorial,235659.0,11732.0,9769103.0
287,you need to learn SQL RIGHT NOW!! (SQL Tutorial for Beginners),xiUTqnI6xk8,17-08-2022,tutorial,10669.0,1149.0,223700.0
288,How to Design a Tutorial,45csSEotJY8,05-07-2022,tutorial,8433.0,882.0,151493.0
289,Lightroom Tutorial BASICS | Photo Editing Masterclass,5x3Hy7zie94,18-10-2020,tutorial,63857.0,1655.0,1564431.0
290,Python Tutorial - Python Full Course for Beginners,_uQrJ0TkZlc,18-02-2019,tutorial,838345.0,50531.0,28574258.0
291,Learn Python - Full Course for Beginners [Tutorial],rfscVS0vtbw,11-07-2018,tutorial,880208.0,42227.0,35771194.0
292,Gordon Ramsay&#39;s perfect burger tutorial | GMA,iM_KMYulI_s,24-05-2017,tutorial,981522.0,122371.0,68512549.0
293,HTML Tutorial for Beginners: HTML Crash Course,qz0aGYrrlhU,11-01-2021,tutorial,114246.0,3748.0,4416622.0
294,EXTRA GLAM Makeup Tutorial,nf8ySuesAPg,06-08-2020,tutorial,143191.0,3883.0,7549484.0
295,Reacting to people following my wolf cut tutorial,3yYU1BOrSo8,30-01-2022,tutorial,216934.0,4192.0,5656681.0
296,179 Minecraft Build Hacks!,sNRcVXkZjWM,03-07-2022,tutorial,205557.0,4239.0,7783157.0
297,Gordon Ramsay&#39;s Top Basic Cooking Skills | Ultimate Cookery Course FULL EPISODE,FTociictyyE,07-11-2019,tutorial,132845.0,3878.0,7975584.0
298,31 Tricks to Become a Minecraft Building Pro,bJQV9JHiMho,12-08-2022,tutorial,74900.0,1841.0,1454316.0
299,30 Easy DIY Projects For Beginners That Increase Your Home Value,2G5f_LpdLh0,01-06-2018,tutorial,76010.0,788.0,7906241.0
300,Clean Girl On The Go Makeup Tutorial | Christen Dominique,NlAxapKT0x8,04-02-2022,tutorial,18780.0,514.0,679453.0
301,How to play &#39;Interstellar&#39; 🎹✨ (Cornfield Chase) Complete Piano Tutorial,nfFQm82IqUc,05-08-2022,tutorial,4315.0,203.0,83902.0
302,Tutorials That Went Wrong - Part 2,Ayhct2DylC4,06-07-2022,tutorial,23977.0,1964.0,925547.0
303,TypeScript Tutorial for Beginners [2022],d56mG7DezGs,23-05-2022,tutorial,4985.0,576.0,191830.0
304,Facing My Worst Fears... Makeup Challenge! | NikkieTutorials,Qb_u2M9Wrsk,23-05-2022,tutorial,44083.0,3332.0,870453.0
305,Lisa Rinna’s Guide to Ageless Skin and Her Signature Plush Lips | Beauty Secrets | Vogue,mpS6UNfnajw,19-11-2020,tutorial,63543.0,2634.0,1642556.0
306,Sony a7R III Training Tutorial,ExqpymyUFt4,01-02-2018,tutorial,12050.0,697.0,793228.0
307,Drawing faces tutorial,oQm8Df4UYNw,05-03-2021,tutorial,101457.0,955.0,1684678.0
308,How to Get Waves (5 Step Tutorial) | GQ,WJD8P9Fi1yc,20-08-2021,tutorial,18184.0,601.0,622551.0
309,Tutorial -  Friday Night Funkin&#39; OST,V-7nSV5M3Bk,01-12-2020,tutorial,47823.0,2897.0,3335591.0
310,"FANTASTIC BEAUTY TUTORIAL | Amazing Hair Dyeing Techniques, Nail Art Ideas And Makeup Trends",h3Xpc1KoCbM,09-01-2022,tutorial,93094.0,1136.0,26355125.0
311,EVERYDAY SUMMER MAKEUP TUTORIAL ...,GMsrRe_4akE,28-07-2022,tutorial,12502.0,1115.0,203851.0
312,Hailey Bieber&#39;s Date Night Skin Care &amp; Makeup Routine | Beauty Secrets | Vogue,O_qgaOUR3Fo,15-06-2022,tutorial,121477.0,2653.0,3218250.0
313,How to Get Sturdy in 2022 | Dance Tutorial,bRE4ehYNvIY,03-01-2022,tutorial,41409.0,1025.0,1253037.0
314,Learn to JUGGLE 3 BALLS - Beginner Tutorial,dCYDZDlcO6g,17-09-2019,tutorial,29065.0,2375.0,1592794.0
315,25 Features Mojang Keeps a Secret,o9gQBGk1XaE,14-08-2022,tutorial,97091.0,2989.0,2417577.0
316,Euphoria’s Alexa Demie Shares Her ’90s Glam Tutorial | Beauty Secrets | Vogue,UxQg3_Cmwhw,30-07-2019,tutorial,869059.0,12196.0,21485819.0
317,"BACK TO SCHOOL HAIR TUTORIAL! | Elementary, Middle, and High School!",ZIJpiMXOaUg,23-08-2022,tutorial,10595.0,826.0,345071.0
318,How to Moonwalk (Dance Moves Tutorial) | Mihran Kirakosian,QGm6v9-1ZBU,01-02-2017,tutorial,190593.0,5568.0,11034311.0
319,20 Minecraft Block Facts You Maybe Didn&#39;t Know,LeC5yJq4tsI,21-08-2022,tutorial,57526.0,1115.0,1204024.0
320,SPEAKING DUTCH ONLY Makeup Tutorial! | NikkieTutorials,jL0qadiKDlQ,18-07-2019,tutorial,407460.0,40969.0,11745320.0
321,Tutorials That Went WRONG,cHU8kPS9vEY,08-09-2021,tutorial,186142.0,5329.0,5646817.0
322,Tutorial 😍 do u want to see the result? XO TEAM TIKTOK Elsarca #xoteam #elsarca #tiktok,ud9TRfHA1EM,25-07-2022,tutorial,375997.0,2031.0,7009241.0
323,the minecraft tutorial world had a secret...,lMmqdJG1i94,29-03-2022,tutorial,702681.0,15608.0,7892369.0
324,Musica Tutorial completa FNF  (Friday Night Funkin&#39;),YddlgO8ZN00,22-01-2021,tutorial,8851.0,287.0,525488.0
325,The best and worst retail trading platforms: Finance professor,54CXEWwy5U4,23-08-2022,finance,113.0,32.0,5110.0
326,Bajaj Finance Decade&#39;s Top Wealth Creator | Wonderful Wednesday | Parimal Ade &amp; Aastha Khurana,ZtiuDBnbYmk,24-08-2022,finance,954.0,81.0,13991.0
327,"Tech firms can&#39;t hide behind advertising rules with financial products, says CFPB chief",0vEdNPoeemQ,22-08-2022,finance,40.0,14.0,2783.0
328,"Housing: ‘This might be almost the worst time you could buy,’ Columbia Business School Professor C",gwCWtTzf4Ss,22-08-2022,finance,765.0,319.0,100366.0
329,"Intel, Brookfield ink $30 billion financing deal for chip factory expansion",gNC_d2G_Eyo,23-08-2022,finance,59.0,23.0,7093.0
330,Student loan forgiveness a &#39;lose-lose&#39; for Biden: Yahoo Finance’s Rick Newman,TnOvQ7Tae8I,24-08-2022,finance,13.0,21.0,1485.0
331,Where the ultra-wealthy are allocating their assets: Survey,RqziFH-RdJI,20-08-2022,finance,346.0,65.0,29751.0
332,Friday Finance | Season 03 | Trailer | Web Series | Hindustan Times,V6hofBnlJLY,18-08-2022,finance,16.0,3.0,83121.0
333,The European Energy CRISIS (Winter Is Coming),5_NdbRUNjoY,22-08-2022,finance,1834.0,500.0,39296.0
334,White House Press Briefing,KoAXaMX_Bq8,24-08-2022,finance,44.0,6.0,2597.0
335,"Food prices, gas and housing: Financial content creator weighs in",REEBfd1EbhI,21-08-2022,finance,66.0,13.0,3882.0
336,"Recession fears? Canadians cutting spending, worried about debt levels | Financial planner reacts",JpleDvbCvbE,22-08-2022,finance,36.0,40.0,6709.0
337,"Ethereum merge: ‘This is a huge milestone for the industry,’ Framework Ventures co-founder says",fkzjkU2Pemk,21-08-2022,finance,124.0,72.0,7816.0
338,"1. Introduction, Financial Terms and Concepts",wvXDB9dMdEo,06-01-2015,finance,53635.0,1650.0,6224649.0
339,"Stocks moving in after hours: Nordstrom, Urban Outfitters, Intuit, Toll Brothers, AMC and APE",7RvBj9r5Dhg,23-08-2022,finance,29.0,2.0,2285.0
340,William Ackman: Everything You Need to Know About Finance and Investing in Under an Hour | Big Think,WEDIj9JBTC8,27-11-2012,finance,213398.0,13619.0,9450554.0
341,Money and Finance: Crash Course Economics #11,Dugn51K_6WA,14-10-2015,finance,17269.0,903.0,1366364.0
342,"Stocks moving in after hours: Bed Bath &amp; Beyond, Apple, Tesla, Walmart, Target",dCfCJ1kAPeQ,19-08-2022,finance,68.0,40.0,7325.0
343,Is the real estate market sliding into a &#39;house recession&#39;?,eQeoqm8q1m8,18-08-2022,finance,96.0,45.0,12456.0
344,U.S. Defense briefing on aid to Ukraine at 2:30PM EST,wjhbTqGt5tc,24-08-2022,finance,14.0,3.0,1195.0
345,"Mohamed El-Erian predicts Fed moves and the housing market: August 21, 2013",12VhIiNsmoQ,21-08-2022,finance,490.0,185.0,32926.0
346,&#39;One Man&#39;s Freebie Is Another Man&#39;s Social Spending&#39;: Tamil Nadu Finance Minister | No Spin,Z1zGF078tWw,17-08-2022,finance,4590.0,1035.0,255706.0
347,Seven Steps to Financial Wellness | Arpit Arora | TEDxChowringhee,FoLhnfKA-B4,19-08-2022,finance,69.0,2.0,3534.0
348,Chappelle&#39;s Show - Wu-Tang Financial (ft. RZA and GZA) - Uncensored,zhUnEg0he4A,31-12-2017,finance,39868.0,1068.0,2797148.0
349,"Fed: &#39;Things break&#39; when you start quantitative tightening, strategist says",C0YBeTs3Sr0,19-08-2022,finance,83.0,32.0,8862.0
350,"Why eggs are becoming more expensive, according to Vital Farms CEO",PMbu27Yjs40,20-08-2022,finance,51.0,36.0,4384.0
351,Tamil Nadu Finance Min Palanivel Thiagarajan&#39;s Viral &amp; Fiery Retort To Modi Govt On Freebies,DUi-noArzW8,17-08-2022,finance,19621.0,7087.0,890196.0
352,Gravitas Plus | Financial Literacy: The need of the hour,7oj6gpAbYgw,11-07-2021,finance,37925.0,3545.0,1213867.0
353,India Today is a Miracle…But That Miracle is Under Threat—Tamil Nadu Finance Minister P Thiaga Rajan,ZMsam_0CObA,20-08-2022,finance,24181.0,4776.0,608005.0
354,10 personal finance lessons that changed my life,bMXTGGxrQ3A,03-11-2021,finance,29610.0,1473.0,637152.0
355,Finance experts on the prospect of Sir Jim Ratcliffe buying a stake in Manchester United,_kGzxVf02M0,18-08-2022,finance,1692.0,268.0,93564.0
356,&#39;A Storm Is Brewing: Steve Forbes Warns That A &#39;Big Financial Crisis&#39; Is Coming | What&#39;s Ahead,mAukJsMg_xI,14-07-2022,finance,2236.0,595.0,118523.0
357,Become a Master of Finance with Harvard Professor Mihir Desai (with Lewis Howes),oSGld-eY7BM,02-08-2017,finance,4894.0,201.0,196484.0
358,"Finance influencer talks social media, retail hacks, and what to know when you travel",jNA6j8rsa3s,20-08-2022,finance,57.0,13.0,2548.0
359,Ed Hyman: The Economy is Doing OK,vkBWC70edhw,19-08-2022,finance,319.0,180.0,29180.0
360,Introduction to Corporate Finance - FREE Course,5eGRi66iUfU,19-11-2016,finance,19352.0,597.0,1344472.0
361,No Consideration of Charges for UPI Services | Cleared Finance Ministrer Nirmala |,RbT6GksZOmk,22-08-2022,finance,404.0,30.0,22593.0
362,"Personal finance: How to save, spend, and think rationally about money | Big Think",0uYnj1i1EQw,23-09-2020,finance,40534.0,1851.0,1257676.0
363,BJP Slams Tamil Nadu Finance Minister Palanivel Thiagarajan For Questioning Centre On Freebies,KuttwkM3LEc,17-08-2022,finance,1289.0,1852.0,189066.0
364,bitcoin holders...what are these guys up to?,Rhbmn9elNcc,24-08-2022,crypto,2713.0,115.0,46082.0
365,I got sued,B95xYAfRCtY,23-08-2022,crypto,34468.0,4428.0,390348.0
366,"The REAL REASON Bitcoin Will Hit $500,000 Per Coin By 2030 (NOT CLICKBAIT)",M5Ul0c_Wd-Q,24-08-2022,crypto,5595.0,641.0,77109.0
367,Attention: Bitcoin is About to Destroy New Crypto Investors (Wyckoff Analysis),U-WawEOgGLA,23-08-2022,crypto,1720.0,272.0,20600.0
368,ATOM COSMOS PREND SON ENVOL 🔥 DOSSIER MAJEUR DES BLOCKCHAINS 💎 #atom #cosmos #crypto #ethereum,TbAo2-I_UcU,24-08-2022,crypto,230.0,95.0,2201.0
369,Youtuber Gets Sued By Crypto Millionaire,uPZOzWFr5KU,24-08-2022,crypto,27738.0,2355.0,474368.0
370,China&#39;s Economic CRASH: Why It&#39;s Coming &amp; What It Means,JJeWBxhXWGM,23-08-2022,crypto,12829.0,802.0,192740.0
371,woah...pay attention to bitcoin and these crypto,fhfcEigOfqA,24-08-2022,crypto,3405.0,171.0,57692.0
372,ALERT!!!!!!!! BITCOIN BREAKOUT NOW!!!!!?!! BUT… THIS IS VERY SCARY!!!! [watch fast]🚨,wX4_IbxeDpU,24-08-2022,crypto,1908.0,199.0,23786.0
373,Top Crypto Experts On Ethereum Merge! (DXY vs Bitcoin),M9ASq40D1P8,23-08-2022,crypto,3400.0,170.0,45779.0
